generation,rank,idx,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,docking_score,docking_score_std,gated_base_score,success,source_type,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,docking_score_reencoded,docking_score_std_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,,21,CCC1(CC)OCC2OC(Oc3cc(O)c(O)c(OC)c3OC)C(O)C(O)C2O1,True,10.702840805053711,0.9999407529830933,2.6069960594177246,2.6069960594177246,0.16622959077358246,2.6069960594177246,5.737057209014893,0.0,10.20287036895752,0.512990415096283,3.106966495513916,,ga_mutation_crossover,CCC1(CC)OCC2OC(Oc3cc(O)c(O)c(OC)c3OC)C(O)C(O)C2O1,True,1.0,pass,,416.4230000000001,136.3,4.0,10.0,14.0,0.8721999999999996,6.0,3.0,29.0,10.0,0.20689655172413793,0.0,True,ok,0.984070897102356,1.7658179998397827,1.7658179998397827,0.3863809406757355,1.7658179998397827,6.1164140701293945,0.05060343071818352,8.951460838317871,0.38330501317977905,9.443496704101562,0.0,not_used,,9.443496704101562,False,pred_logsw_reencoded_low,12.0
final,,29,O=C1NC2C3NN4C25OC(OC2OC(CO)C(O)C(O)C2O)C14C3(CO)O5,True,10.682232856750488,0.9999139308929443,2.589151382446289,2.589151382446289,0.21208441257476807,2.589151382446289,5.743900299072266,0.0,10.182275772094727,0.5571773052215576,3.089108467102051,,ga_mutation_crossover,O=C1NC2C3NN4C25OC(OC2OC(CO)C(O)C(O)C2O)C14C3(CO)O5,True,0.84,pass,,389.3170000000001,182.44,7.0,12.0,19.0,-5.986099999999993,4.0,8.0,27.0,13.0,0.0,0.0,True,ok,0.06137234717607498,2.1515371799468994,2.1515371799468994,0.46927300095558167,2.1515371799468994,6.149951457977295,0.07931248843669891,10.100522994995117,0.7697191834449768,9.460307121276855,0.0,not_used,,9.380307121276855,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,13.0
final,,2,CCC(CC)(OC(C)=O)OC1OC(CO)C(O)C(O)C1O,True,10.792387962341309,0.9999152421951294,2.533203601837158,2.533203601837158,0.13199511170387268,2.533203601837158,5.748446464538574,0.0,10.29242992401123,0.5187988877296448,3.033161163330078,,ga_mutation_crossover,CCC(CC)(OC(C)=O)OC1OC(CO)C(O)C(O)C1O,True,1.0,pass,,308.327,125.68000000000002,4.0,8.0,12.0,-1.1176999999999992,6.0,1.0,21.0,8.0,0.0,0.0,True,ok,0.9727293848991394,0.7051432728767395,0.7051432728767395,0.4944770038127899,0.7051432728767395,5.816493511199951,0.0,8.694726943969727,0.8477421998977661,9.18109130859375,0.0,not_used,,9.18109130859375,False,pred_logsw_reencoded_low,14.0
final,,22,COc1cccc(OC2OC(C)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c1,True,10.723724365234375,0.9998282194137573,2.3424744606018066,2.3424744606018066,0.28229251503944397,2.3424744606018066,5.488888740539551,0.0,10.223810195922852,0.2812559902667999,2.84238862991333,,ga_mutation_crossover,COc1cccc(OC2OC(C)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c1,True,1.0,pass,,432.422,167.53,6.0,11.0,17.0,-2.2742999999999975,6.0,3.0,30.0,11.0,0.2,0.0,True,ok,0.9938603639602661,1.1697664260864258,1.1697664260864258,0.4758395552635193,1.1697664260864258,5.370884418487549,0.0,8.625569343566895,0.37768489122390747,9.122499465942383,0.0,not_used,,9.122499465942383,False,pred_logsw_reencoded_low,15.0
final,,8,CCC(OCC(=O)O)(OC1OC(CO)C(O)C(O)C1O)C(C)OC,True,10.76330280303955,0.9999524354934692,2.4951226711273193,2.4951226711273193,0.19528859853744507,2.4951226711273193,5.538821697235107,0.0,10.263326644897461,0.4572453498840332,2.995098829269409,,ga_mutation_crossover,CCC(OCC(=O)O)(OC1OC(CO)C(O)C(O)C1O)C(C)OC,True,1.0,pass,,354.3520000000001,155.14000000000001,5.0,9.0,14.0,-1.9546999999999966,9.0,1.0,24.0,10.0,0.0,0.0,True,ok,0.6656040549278259,0.8692688941955566,0.8692688941955566,0.6810676455497742,0.8692688941955566,6.098221778869629,0.03503025323152542,8.909903526306152,0.4022737145423889,9.055188179016113,0.0,not_used,,9.055188179016113,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,16.0
final,,1,OCC1OC2(OCC3OC(OCC=C(O)O)C(O)C(O)C3O2)C(O)C1O,True,10.813067436218262,0.999832034111023,2.398669958114624,2.398669958114624,0.32921212911605835,2.398669958114624,5.584503173828125,0.0,10.313151359558105,0.26812097430229187,2.8985860347747803,,ga_mutation_crossover,OCC1OC2(OCC3OC(OCC=C(O)O)C(O)C(O)C3O2)C(O)C1O,True,0.88,pass,,382.31800000000004,187.76,7.0,12.0,19.0,-3.410799999999997,4.0,3.0,26.0,12.0,0.0,0.0,True,ok,0.9999133348464966,0.8084529042243958,0.8084529042243958,0.37665173411369324,0.8084529042243958,5.446455478668213,0.0,8.595518112182617,0.19722715020179749,9.095475196838379,0.0,not_used,,9.035475196838378,False,pred_logsw_reencoded_low,17.0
final,,15,COc1cc(C2NC3CON2C3=O)c(Cl)c(OC2OC(CO)C(O)C(O)C2O)c1O,True,10.776520729064941,0.9996654987335205,2.3506951332092285,2.3506951332092285,0.23211069405078888,2.3506951332092285,5.401691436767578,0.0,10.276687622070312,0.41336899995803833,2.850527763366699,,ga_mutation_crossover,COc1cc(C2NC3CON2C3=O)c(Cl)c(OC2OC(CO)C(O)C(O)C2O)c1O,True,1.0,pass,,448.8120000000001,170.41,6.0,11.0,17.0,-2.022899999999999,5.0,4.0,30.0,13.0,0.2,1.0,True,ok,0.12590140104293823,2.407135486602783,2.407135486602783,0.32289639115333557,2.407135486602783,6.920894622802734,0.7392641305923462,9.456583976745605,0.5254815220832825,8.900256156921387,0.0,not_used,,8.900256156921387,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,18.0
final,,5,NC1(C(O)NC(=O)OCC2OC(O)C(O)C(O)C2O)CONC1=O,True,10.731060028076172,0.9999023675918579,2.454110622406006,2.454110622406006,0.26107490062713623,2.454110622406006,5.56801700592041,0.0,10.231108665466309,0.38407179713249207,2.95406174659729,,ga_mutation_crossover,NC1(C(O)NC(=O)OCC2OC(O)C(O)C(O)C2O)CONC1=O,True,0.88,pass,,353.2840000000001,213.05999999999997,8.0,11.0,19.0,-5.410199999999994,4.0,2.0,24.0,13.0,0.0,0.0,True,ok,0.9624080061912537,1.361010193824768,1.361010193824768,0.35214269161224365,1.361010193824768,6.611608982086182,0.47450587153434753,8.422571182250977,0.36670786142349243,8.903775215148926,0.0,not_used,,8.843775215148925,False,pred_logsw_reencoded_low,19.0
final,,10,O=C1C=C2COc3c(ccc(OC4OC(CO)C(O)C(O)C4O)c3O)C2C1,True,10.794294357299805,0.9998681545257568,2.433582067489624,2.433582067489624,0.2975656986236572,2.433582067489624,5.658622741699219,0.0,10.294360160827637,0.2588922679424286,2.933516025543213,,ga_mutation_crossover,O=C1C=C2COc3c(ccc(OC4OC(CO)C(O)C(O)C4O)c3O)C2C1,True,1.0,pass,,380.3490000000001,145.91000000000003,5.0,9.0,14.0,-1.0539000000000012,3.0,4.0,27.0,9.0,0.2222222222222222,0.0,True,ok,0.4451007843017578,2.397594928741455,2.397594928741455,0.19521428644657135,2.397594928741455,6.5362725257873535,0.4100154936313629,8.905491828918457,0.40663763880729675,8.76412296295166,0.0,not_used,,8.76412296295166,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,21.0
final,,14,NC(=CC=C1C(=O)CC2CC13Oc1cc4oc1c(c43)O2)OC1OC(CO)C(O)C(O)C1O,True,10.658699035644531,0.999658465385437,2.4297900199890137,2.4297900199890137,0.20516860485076904,2.4297900199890137,5.455522537231445,0.0,10.158869743347168,0.4320313334465027,2.929619312286377,,ga_mutation_crossover,NC(=CC=C1C(=O)CC2CC13Oc1cc4oc1c(c43)O2)OC1OC(CO)C(O)C(O)C1O,True,0.96,pass,,447.39600000000013,174.07,5.0,11.0,16.0,-0.8748000000000005,4.0,7.0,32.0,11.0,0.21875,0.0,True,ok,0.04201122373342514,2.360513210296631,2.360513210296631,0.18896250426769257,2.360513210296631,5.894245147705078,0.0,9.446334838867188,0.3108803629875183,8.780949592590332,0.0,not_used,,8.760949592590332,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,22.0
final,,9,CCC1C(C(O)O)c2nc3ccc(OC4OC(CO)C(O)C(O)C4O)cc3n2C1C,True,10.660884857177734,0.9999303817749023,2.529897689819336,2.529897689819336,0.1712603121995926,2.529897689819336,5.710806846618652,0.0,10.160919189453125,0.546140730381012,3.029862880706787,,ga_mutation_crossover,CCC1C(C(O)O)c2nc3ccc(OC4OC(CO)C(O)C(O)C4O)cc3n2C1C,True,1.0,pass,,424.45000000000005,157.66,6.0,10.0,16.0,-0.7899000000000007,5.0,4.0,30.0,10.0,0.3,0.0,True,ok,0.9996281862258911,1.6347599029541016,1.6347599029541016,0.4199156165122986,1.6347599029541016,6.3973798751831055,0.2911190092563629,8.256258010864258,0.35243532061576843,8.756072044372559,0.0,not_used,,8.756072044372559,False,pred_logsw_reencoded_low,23.0
final,,27,O=C1C=C2COc3c4cc(c(OC5OC(CO)C(O)C(O)C5O)c3O)OC24C1,True,10.703725814819336,0.9998179078102112,2.3125555515289307,2.3125555515289307,0.24526843428611755,2.3125555515289307,5.555378437042236,0.0,10.203816413879395,0.295442670583725,2.812464475631714,,ga_mutation_crossover,O=C1C=C2COc3c4cc(c(OC5OC(CO)C(O)C(O)C5O)c3O)OC24C1,True,1.0,pass,,394.3320000000001,155.14000000000001,5.0,10.0,15.0,-1.549800000000001,3.0,5.0,28.0,10.0,0.21428571428571427,0.0,True,ok,0.021223248913884163,1.8724086284637451,1.8724086284637451,0.35090580582618713,1.8724086284637451,6.174525260925293,0.10034844279289246,9.192357063293457,0.3426283299922943,8.499947547912598,0.0,not_used,,8.499947547912598,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,26.0
final,,28,CCOC(CC)(CC)OC1OC(CO)C(O)C(O)C1O,True,10.684089660644531,0.9999536275863647,2.477346420288086,2.477346420288086,0.2223145067691803,2.477346420288086,5.709223747253418,0.0,10.184112548828125,0.5808252692222595,2.977323293685913,,ga_mutation_crossover,CCOC(CC)(CC)OC1OC(CO)C(O)C(O)C1O,True,1.0,pass,,294.344,108.61000000000001,4.0,7.0,11.0,-0.6443000000000001,7.0,1.0,20.0,7.0,0.0,0.0,True,ok,0.9990020394325256,1.1065360307693481,1.1065360307693481,0.6208906173706055,1.1065360307693481,4.832941055297852,0.0,7.647324562072754,0.44059205055236816,8.146825790405273,0.0,not_used,,8.146825790405273,False,pred_logsw_reencoded_low,28.0
final,,20,CCC(CC)OC1OC(CO)C(O)C(O)C1O,True,10.447035789489746,0.9999490976333618,2.5436453819274902,2.5436453819274902,0.22333593666553497,2.5436453819274902,5.744917869567871,0.0,9.947061538696289,0.45428234338760376,3.0436198711395264,,ga_mutation_crossover,CCC(CC)OC1OC(CO)C(O)C(O)C1O,True,1.0,pass,,250.29100000000003,99.38000000000001,4.0,6.0,10.0,-1.0085000000000008,5.0,1.0,17.0,6.0,0.0,0.0,True,ok,0.9959918856620789,0.3694157302379608,0.3694157302379608,0.346566766500473,0.3694157302379608,4.060801029205322,0.0,7.604220390319824,0.4175492525100708,8.102216720581055,0.0,not_used,,8.102216720581055,False,pred_logsw_reencoded_low,29.0
1,0.0,12,,False,9.798250198364258,0.9980766773223877,1.8402456045150757,1.8402456045150757,0.24735315144062042,1.8402456045150757,5.902712821960449,0.0,9.299211502075195,0.254045307636261,2.3392839431762695,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
